"opentripmap_id_93985","wikidata_id_44360","0.9006751694666393"
"opentripmap_id_97330","wikidata_id_11023","0.9006751694666393"
"opentripmap_id_96363","wikidata_id_43504","0.9987073875649375"
"opentripmap_id_113744","wikidata_id_11001","0.9006751694666393"
"opentripmap_id_9519","wikidata_id_22946","0.9006751694666393"
"opentripmap_id_12566","wikidata_id_35596","0.9987072512356405"
"opentripmap_id_19125","wikidata_id_16471","0.9987072901883334"
"opentripmap_id_129235","wikidata_id_38264","0.9006751694666393"
"opentripmap_id_5260","wikidata_id_19714","0.9006751694666393"
"opentripmap_id_127561","wikidata_id_27018","0.9987072512356405"
"opentripmap_id_130141","wikidata_id_11034","0.8728654449717248"
"opentripmap_id_6955","wikidata_id_42111","0.9987072512356405"
"opentripmap_id_93683","wikidata_id_12956","0.9987072530474197"
"opentripmap_id_115802","wikidata_id_23399","0.9987072512356405"
"opentripmap_id_74777","wikidata_id_14964","0.9987072512356405"
"opentripmap_id_13956","wikidata_id_35166","0.9006751694666393"
"opentripmap_id_81633","wikidata_id_39896","0.9006751694666393"
"opentripmap_id_84857","wikidata_id_14489","0.9006751694666393"
"opentripmap_id_130664","wikidata_id_12167","0.9987072711650717"
"opentripmap_id_100452","wikidata_id_29310","0.9006751694666393"
"opentripmap_id_98603","wikidata_id_34482","0.9987072965293586"
"opentripmap_id_116721","wikidata_id_23307","0.9006751694666393"
"opentripmap_id_106898","wikidata_id_19030","0.9987074659138165"
"opentripmap_id_117","wikidata_id_16293","0.998707315099325"
"opentripmap_id_59333","wikidata_id_12454","0.9987074287779448"
"opentripmap_id_97330","wikidata_id_11035","0.9006751694666393"
"opentripmap_id_30505","wikidata_id_14273","0.9006751694666393"
"opentripmap_id_13956","wikidata_id_35178","0.9006751694666393"
"opentripmap_id_103183","wikidata_id_15240","0.9987080898182233"
"opentripmap_id_129235","wikidata_id_38276","0.9006751694666393"
"opentripmap_id_123149","wikidata_id_12261","0.9006751694666393"
"opentripmap_id_123149","wikidata_id_10984","0.9006751694666393"
"opentripmap_id_88570","wikidata_id_18625","0.9006751694666393"
"opentripmap_id_130141","wikidata_id_11022","0.9006751694666393"
"opentripmap_id_68071","wikidata_id_36654","0.9006751694666393"
"opentripmap_id_114361","wikidata_id_12515","0.9987072947176403"
"opentripmap_id_103610","wikidata_id_26805","0.9987074754240511"
"opentripmap_id_30505","wikidata_id_14041","0.9006751694666393"
"opentripmap_id_88238","wikidata_id_16346","0.9987072969822879"
"opentripmap_id_33568","wikidata_id_42419","0.9987073196285446"
"opentripmap_id_129235","wikidata_id_38318","0.9006751694666393"
"opentripmap_id_30093","wikidata_id_11038","0.9006751694666393"
"opentripmap_id_130679","wikidata_id_40958","0.9006751694666393"
"opentripmap_id_112558","wikidata_id_44344","0.9987073264223443"
"opentripmap_id_132172","wikidata_id_21367","0.9987073191756233"
"opentripmap_id_93493","wikidata_id_10524","0.9912314688232655"
"opentripmap_id_123321","wikidata_id_11565","0.9987072512356405"
"opentripmap_id_127924","wikidata_id_19248","0.9987072702591951"
"opentripmap_id_113744","wikidata_id_11025","0.9006751694666393"
"opentripmap_id_907","wikidata_id_40021","0.998707539955941"
"opentripmap_id_41733","wikidata_id_43966","0.9987072512356405"
"opentripmap_id_114254","wikidata_id_11035","0.8694714357154442"
"opentripmap_id_39096","wikidata_id_15911","0.998707400359226"
"opentripmap_id_6994","wikidata_id_24912","0.9987073083054657"
"opentripmap_id_17145","wikidata_id_15469","0.9987074160971594"
"opentripmap_id_75344","wikidata_id_14977","0.9966252575430617"
"opentripmap_id_123149","wikidata_id_12273","0.9006751694666393"
"opentripmap_id_130141","wikidata_id_11010","0.9006751694666393"
"opentripmap_id_59708","wikidata_id_29793","0.9006751694666393"
"opentripmap_id_123149","wikidata_id_10996","0.8916327970938355"
"opentripmap_id_131339","wikidata_id_41145","0.9987072856590108"
"opentripmap_id_45806","wikidata_id_11041","0.9006751694666393"
"opentripmap_id_32714","wikidata_id_13044","0.9987075012371932"
