"opentripmap_id_13569","geonames_id_162943","2.5999999999999996"
"opentripmap_id_94848","geonames_id_79014","2.5999999999999996"
"opentripmap_id_23957","geonames_id_438490","2.5999999999999996"
"opentripmap_id_26024","geonames_id_447656","2.5999999999999996"
"opentripmap_id_35389","geonames_id_2087202","3.159262780761718"
"opentripmap_id_123596","geonames_id_324723","2.7503999999999986"
"opentripmap_id_46001","geonames_id_495424","2.618879999999999"
"opentripmap_id_2344","geonames_id_1194213","2.5999999999999996"
"opentripmap_id_113098","geonames_id_50102","2.5999999999999996"
"opentripmap_id_120138","geonames_id_291825","2.5999999999999996"
"opentripmap_id_121693","geonames_id_1166742","2.9136624414062493"
"opentripmap_id_28728","geonames_id_531208","2.735847473144531"
"opentripmap_id_124567","geonames_id_246473","3.0771911816406248"
"opentripmap_id_59720","geonames_id_5782","2.5999999999999996"
"opentripmap_id_126453","geonames_id_486618","2.5999999999999996"
"opentripmap_id_77928","geonames_id_305448","2.7901840209960933"
"opentripmap_id_94389","geonames_id_269188","2.5999999999999996"
"opentripmap_id_102016","geonames_id_542761","2.7303199999999994"
"opentripmap_id_47280","geonames_id_1126853","2.789823913574218"
"opentripmap_id_9746","geonames_id_731147","2.6198000000000006"
"opentripmap_id_112718","geonames_id_1235413","2.5999999999999996"
"opentripmap_id_39145","geonames_id_2106309","2.68892"
"opentripmap_id_93346","geonames_id_389409","2.5999999999999996"
"opentripmap_id_107508","geonames_id_455470","2.5999999999999996"
"opentripmap_id_96451","geonames_id_433524","2.5999999999999996"
"opentripmap_id_31727","geonames_id_548971","3.1180308447265626"
"opentripmap_id_119520","geonames_id_515028","2.5999999999999996"
"opentripmap_id_16094","geonames_id_78610","2.650106811523437"
"opentripmap_id_106942","geonames_id_177410","2.5999999999999996"
"opentripmap_id_109676","geonames_id_359276","2.7526596069335936"
"opentripmap_id_91679","geonames_id_1179973","2.5999999999999996"
"opentripmap_id_25138","geonames_id_1380197","2.5999999999999996"
"opentripmap_id_98919","geonames_id_515333","3.1996003271484375"
"opentripmap_id_36078","geonames_id_1188612","2.5999999999999996"
"opentripmap_id_59264","geonames_id_1002208","3.118322077636719"
"opentripmap_id_49942","geonames_id_902322","2.5999999999999996"
"opentripmap_id_33270","geonames_id_1183359","2.5999999999999996"
"opentripmap_id_7816","geonames_id_1152440","2.5999999999999996"
"opentripmap_id_110360","geonames_id_11178","2.5999999999999996"
"opentripmap_id_111892","geonames_id_11178","2.5999999999999996"
"opentripmap_id_33564","geonames_id_464784","2.5999999999999996"
"opentripmap_id_106480","geonames_id_232526","2.74904"
"opentripmap_id_119891","geonames_id_2120499","3.117335483398437"
"opentripmap_id_109161","geonames_id_408620","2.5999999999999996"
"opentripmap_id_62521","geonames_id_1408548","2.5999999999999996"
"opentripmap_id_98388","geonames_id_1402368","2.5999999999999996"
"opentripmap_id_109054","geonames_id_535744","2.5999999999999996"
"opentripmap_id_98001","geonames_id_11178","2.5999999999999996"
"opentripmap_id_116467","geonames_id_395955","2.5999999999999996"
"opentripmap_id_104282","geonames_id_51106","2.5999999999999996"
"opentripmap_id_100681","geonames_id_535744","2.664715576171875"
"opentripmap_id_103544","geonames_id_538016","3.1996663769531253"
"opentripmap_id_87579","geonames_id_1362202","2.5999999999999996"
"opentripmap_id_33174","geonames_id_1175270","2.5999999999999996"
"opentripmap_id_4604","geonames_id_1015549","2.5999999999999996"
"opentripmap_id_113098","geonames_id_496714","2.71052"
"opentripmap_id_113184","geonames_id_2113574","3.1999355859375"
"opentripmap_id_1405","geonames_id_540718","3.1999032153320313"
"opentripmap_id_7436","geonames_id_555538","3.1999172753906246"
"opentripmap_id_69384","geonames_id_2113476","2.5999999999999996"
"opentripmap_id_102831","geonames_id_332320","3.2"
"opentripmap_id_109014","geonames_id_495112","2.5999999999999996"
"opentripmap_id_27732","geonames_id_1233516","2.5999999999999996"
"opentripmap_id_117711","geonames_id_455209","2.5999999999999996"
"opentripmap_id_48643","geonames_id_2112532","2.5999999999999996"
"opentripmap_id_116419","geonames_id_331160","2.5999999999999996"
"opentripmap_id_132307","geonames_id_80893","2.5999999999999996"
"opentripmap_id_104635","geonames_id_2065452","2.5999999999999996"
"opentripmap_id_8626","geonames_id_2622404","3.1999138964843747"
"opentripmap_id_90218","geonames_id_80916","2.5999999999999996"
