wikidata_id_27637;opentripmap_id_16206;1
wikidata_id_13231;opentripmap_id_22764;1
wikidata_id_13231;opentripmap_id_22765;1
wikidata_id_36049;opentripmap_id_43922;1
wikidata_id_21601;opentripmap_id_12982;1
wikidata_id_23495;opentripmap_id_66331;1
wikidata_id_18616;opentripmap_id_94207;1
wikidata_id_16288;opentripmap_id_12519;1
wikidata_id_32437;opentripmap_id_90379;1
wikidata_id_16474;opentripmap_id_94888;1
wikidata_id_16474;opentripmap_id_94889;1
wikidata_id_10711;opentripmap_id_13322;1
wikidata_id_16288;opentripmap_id_12514;1
wikidata_id_28504;opentripmap_id_17135;1
wikidata_id_32437;opentripmap_id_90383;1
wikidata_id_27305;opentripmap_id_21388;1
wikidata_id_27159;opentripmap_id_104607;1
wikidata_id_32437;opentripmap_id_90380;1
wikidata_id_10053;opentripmap_id_3500;1
wikidata_id_11909;opentripmap_id_14565;1
wikidata_id_12849;opentripmap_id_39222;1
wikidata_id_27637;opentripmap_id_16200;1
wikidata_id_35287;opentripmap_id_94630;1
wikidata_id_12849;opentripmap_id_39224;1
wikidata_id_10053;opentripmap_id_3506;1
wikidata_id_35287;opentripmap_id_94631;1
wikidata_id_16009;opentripmap_id_107645;1
wikidata_id_13231;opentripmap_id_22762;1
wikidata_id_40444;opentripmap_id_8676;1
wikidata_id_27637;opentripmap_id_16203;1
wikidata_id_13231;opentripmap_id_22763;1
wikidata_id_27305;opentripmap_id_21384;1
wikidata_id_12849;opentripmap_id_39220;1
wikidata_id_27637;opentripmap_id_16202;1
wikidata_id_27305;opentripmap_id_21385;1
wikidata_id_27637;opentripmap_id_16201;1
wikidata_id_27305;opentripmap_id_21386;1
wikidata_id_13231;opentripmap_id_22761;1
wikidata_id_21601;opentripmap_id_12988;1
wikidata_id_21601;opentripmap_id_12993;1
wikidata_id_43726;opentripmap_id_26583;1
wikidata_id_13562;opentripmap_id_17600;1
wikidata_id_22973;opentripmap_id_11461;1
wikidata_id_25749;opentripmap_id_109639;1
wikidata_id_25749;opentripmap_id_109637;1
wikidata_id_10711;opentripmap_id_13310;1
wikidata_id_40965;opentripmap_id_89970;1
wikidata_id_13562;opentripmap_id_17606;1
wikidata_id_40965;opentripmap_id_89972;1
wikidata_id_40965;opentripmap_id_89971;1
wikidata_id_16474;opentripmap_id_94879;1
wikidata_id_21777;opentripmap_id_10225;1
wikidata_id_29151;opentripmap_id_88000;1
wikidata_id_25113;opentripmap_id_97232;1
wikidata_id_17476;opentripmap_id_9634;1
wikidata_id_21777;opentripmap_id_10227;1
wikidata_id_10132;opentripmap_id_30072;1
wikidata_id_14079;opentripmap_id_77;1
wikidata_id_21601;opentripmap_id_12997;1
wikidata_id_12069;opentripmap_id_18980;1
wikidata_id_14528;opentripmap_id_34516;1
wikidata_id_36401;opentripmap_id_1775;1
wikidata_id_12261;opentripmap_id_114254;1
wikidata_id_36401;opentripmap_id_1776;1
wikidata_id_43726;opentripmap_id_26570;1
wikidata_id_14528;opentripmap_id_34511;1
wikidata_id_16045;opentripmap_id_94471;1
wikidata_id_14528;opentripmap_id_34512;1
wikidata_id_35377;opentripmap_id_19099;1
wikidata_id_16045;opentripmap_id_94472;1
wikidata_id_36049;opentripmap_id_43942;1
wikidata_id_14528;opentripmap_id_34514;1
wikidata_id_17278;opentripmap_id_26858;1
wikidata_id_39889;opentripmap_id_39502;1
wikidata_id_28504;opentripmap_id_17155;1
wikidata_id_39889;opentripmap_id_39503;1
wikidata_id_28504;opentripmap_id_17153;1
wikidata_id_14528;opentripmap_id_34519;1
wikidata_id_21610;opentripmap_id_89698;1
wikidata_id_39889;opentripmap_id_39504;1
wikidata_id_21610;opentripmap_id_89695;1
wikidata_id_38128;opentripmap_id_102929;1
wikidata_id_39889;opentripmap_id_39505;1
wikidata_id_22967;opentripmap_id_36627;1
wikidata_id_23450;opentripmap_id_100873;1
wikidata_id_43247;opentripmap_id_97710;1
wikidata_id_16045;opentripmap_id_94465;1
wikidata_id_14528;opentripmap_id_34510;1
wikidata_id_36025;opentripmap_id_14737;1
wikidata_id_16045;opentripmap_id_94467;1
wikidata_id_13693;opentripmap_id_4353;1
wikidata_id_43247;opentripmap_id_97711;1
wikidata_id_22967;opentripmap_id_36624;1
wikidata_id_16045;opentripmap_id_94468;1
wikidata_id_22967;opentripmap_id_36625;1
wikidata_id_35287;opentripmap_id_94629;1
wikidata_id_16474;opentripmap_id_94891;1
wikidata_id_36401;opentripmap_id_1766;1
wikidata_id_34440;opentripmap_id_19510;1
wikidata_id_10711;opentripmap_id_13330;1
wikidata_id_18385;opentripmap_id_30561;1
wikidata_id_34440;opentripmap_id_19511;1
wikidata_id_34441;opentripmap_id_19511;1
wikidata_id_43726;opentripmap_id_26568;1
wikidata_id_17476;opentripmap_id_9612;1
wikidata_id_43726;opentripmap_id_26569;1
wikidata_id_28504;opentripmap_id_17164;1
wikidata_id_14079;opentripmap_id_45;1
wikidata_id_18153;opentripmap_id_14497;1
wikidata_id_43726;opentripmap_id_26566;1
wikidata_id_34444;opentripmap_id_19511;1
wikidata_id_43726;opentripmap_id_26567;1
wikidata_id_18153;opentripmap_id_14491;1
wikidata_id_34444;opentripmap_id_19510;1
wikidata_id_34445;opentripmap_id_19511;1
wikidata_id_18153;opentripmap_id_14494;1
wikidata_id_14528;opentripmap_id_34509;1
wikidata_id_34443;opentripmap_id_19510;1
wikidata_id_34442;opentripmap_id_19511;1
wikidata_id_18385;opentripmap_id_30563;1
wikidata_id_40438;opentripmap_id_8690;1
wikidata_id_17476;opentripmap_id_9617;1
wikidata_id_34443;opentripmap_id_19511;1
wikidata_id_34437;opentripmap_id_19510;1
wikidata_id_40444;opentripmap_id_8682;1
wikidata_id_12069;opentripmap_id_18960;1
wikidata_id_34437;opentripmap_id_19511;1
wikidata_id_14734;opentripmap_id_22890;1
wikidata_id_12069;opentripmap_id_18961;1
wikidata_id_12069;opentripmap_id_18962;1
wikidata_id_27637;opentripmap_id_16212;1
wikidata_id_36025;opentripmap_id_14728;1
wikidata_id_22967;opentripmap_id_36615;1
wikidata_id_27637;opentripmap_id_16211;1
wikidata_id_36024;opentripmap_id_14728;1
wikidata_id_22967;opentripmap_id_36616;1
wikidata_id_22967;opentripmap_id_36611;1
wikidata_id_22967;opentripmap_id_36612;1
wikidata_id_22967;opentripmap_id_36613;1
wikidata_id_22967;opentripmap_id_36614;1
wikidata_id_18380;opentripmap_id_9182;1
wikidata_id_18380;opentripmap_id_9183;1
wikidata_id_18218;opentripmap_id_95227;1
wikidata_id_16010;opentripmap_id_53380;1
wikidata_id_16010;opentripmap_id_53381;1
wikidata_id_18380;opentripmap_id_9187;1
wikidata_id_18380;opentripmap_id_9189;1
wikidata_id_40940;opentripmap_id_104331;1
wikidata_id_40940;opentripmap_id_104332;1
wikidata_id_30392;opentripmap_id_44584;1
wikidata_id_42168;opentripmap_id_54171;1
wikidata_id_18380;opentripmap_id_9181;1
wikidata_id_13588;opentripmap_id_114189;1
wikidata_id_10197;opentripmap_id_114955;1
wikidata_id_16010;opentripmap_id_53379;1
wikidata_id_21311;opentripmap_id_106589;1
wikidata_id_25728;opentripmap_id_101773;1
wikidata_id_10197;opentripmap_id_114954;1
wikidata_id_16010;opentripmap_id_53376;1
wikidata_id_11484;opentripmap_id_39228;1
wikidata_id_21311;opentripmap_id_106588;1
wikidata_id_21311;opentripmap_id_106587;1
wikidata_id_25728;opentripmap_id_101776;1
wikidata_id_16010;opentripmap_id_53374;1
wikidata_id_25728;opentripmap_id_101770;1
wikidata_id_21601;opentripmap_id_12942;1
wikidata_id_16010;opentripmap_id_53375;1
wikidata_id_22973;opentripmap_id_11433;1
wikidata_id_25728;opentripmap_id_101772;1
wikidata_id_16010;opentripmap_id_53373;1
wikidata_id_25728;opentripmap_id_101771;1
wikidata_id_21324;opentripmap_id_89344;1
wikidata_id_36401;opentripmap_id_1786;1
wikidata_id_21324;opentripmap_id_89342;1
wikidata_id_10123;opentripmap_id_31486;1
wikidata_id_36401;opentripmap_id_1789;1
wikidata_id_21324;opentripmap_id_89340;1
wikidata_id_43244;opentripmap_id_97709;1
wikidata_id_11841;opentripmap_id_27763;1
wikidata_id_17297;opentripmap_id_9497;1
wikidata_id_13179;opentripmap_id_46422;1
wikidata_id_11757;opentripmap_id_262;1
wikidata_id_33168;opentripmap_id_120182;1
wikidata_id_12838;opentripmap_id_3502;1
wikidata_id_27531;opentripmap_id_32025;1
wikidata_id_21311;opentripmap_id_106591;1
wikidata_id_27928;opentripmap_id_20518;1
wikidata_id_27531;opentripmap_id_32026;1
wikidata_id_14840;opentripmap_id_102139;1
wikidata_id_27531;opentripmap_id_32027;1
wikidata_id_21311;opentripmap_id_106590;1
wikidata_id_22973;opentripmap_id_11429;1
wikidata_id_27928;opentripmap_id_20515;1
wikidata_id_35499;opentripmap_id_94827;1
wikidata_id_13762;opentripmap_id_3026;1
wikidata_id_22973;opentripmap_id_11428;1
wikidata_id_35499;opentripmap_id_94826;1
wikidata_id_16010;opentripmap_id_53388;1
wikidata_id_21324;opentripmap_id_89337;1
wikidata_id_22973;opentripmap_id_11424;1
wikidata_id_18380;opentripmap_id_9169;1
wikidata_id_21324;opentripmap_id_89335;1
wikidata_id_22973;opentripmap_id_11423;1
wikidata_id_21601;opentripmap_id_12953;1
wikidata_id_12838;opentripmap_id_3506;1
wikidata_id_25728;opentripmap_id_101782;1
wikidata_id_35678;opentripmap_id_49967;1
wikidata_id_22973;opentripmap_id_11421;1
wikidata_id_21324;opentripmap_id_89334;1
wikidata_id_42448;opentripmap_id_123187;1
wikidata_id_25569;opentripmap_id_97635;1
wikidata_id_16448;opentripmap_id_19123;1
wikidata_id_17297;opentripmap_id_9488;1
wikidata_id_27531;opentripmap_id_32035;1
wikidata_id_28273;opentripmap_id_34176;1
wikidata_id_19287;opentripmap_id_44773;1
wikidata_id_28274;opentripmap_id_34177;1
wikidata_id_17297;opentripmap_id_9492;1
wikidata_id_10889;opentripmap_id_2944;1
wikidata_id_28693;opentripmap_id_33152;1
wikidata_id_42448;opentripmap_id_123190;1
wikidata_id_27928;opentripmap_id_20523;1
wikidata_id_27928;opentripmap_id_20521;1
wikidata_id_21601;opentripmap_id_12966;1
wikidata_id_18380;opentripmap_id_9194;1
wikidata_id_22973;opentripmap_id_11440;1
wikidata_id_39072;opentripmap_id_4438;1
wikidata_id_10009;opentripmap_id_15471;1
wikidata_id_28273;opentripmap_id_34171;1
wikidata_id_18380;opentripmap_id_9191;1
wikidata_id_28274;opentripmap_id_34171;1
wikidata_id_18380;opentripmap_id_9192;1
wikidata_id_11841;opentripmap_id_27741;1
wikidata_id_28273;opentripmap_id_34173;1
wikidata_id_18380;opentripmap_id_9193;1
wikidata_id_21231;opentripmap_id_7065;1
wikidata_id_28274;opentripmap_id_34173;1
wikidata_id_21231;opentripmap_id_7054;1
wikidata_id_10197;opentripmap_id_114960;1
wikidata_id_28274;opentripmap_id_34166;1
wikidata_id_28273;opentripmap_id_34166;1
wikidata_id_29151;opentripmap_id_88021;1
wikidata_id_28274;opentripmap_id_34168;1
wikidata_id_10197;opentripmap_id_114961;1
wikidata_id_11484;opentripmap_id_39212;1
wikidata_id_28273;opentripmap_id_34168;1
wikidata_id_17297;opentripmap_id_9483;1
wikidata_id_35674;opentripmap_id_53984;1
wikidata_id_11484;opentripmap_id_39218;1
wikidata_id_27305;opentripmap_id_21392;1
wikidata_id_42317;opentripmap_id_42404;1
wikidata_id_11484;opentripmap_id_39214;1
wikidata_id_42317;opentripmap_id_42402;1
wikidata_id_16010;opentripmap_id_53363;1
wikidata_id_42317;opentripmap_id_42403;1
wikidata_id_42317;opentripmap_id_42400;1
wikidata_id_42317;opentripmap_id_42401;1
wikidata_id_13100;opentripmap_id_116518;1
wikidata_id_40022;opentripmap_id_9636;1
wikidata_id_42164;opentripmap_id_31830;1
wikidata_id_10009;opentripmap_id_15442;1
wikidata_id_10009;opentripmap_id_15441;1
wikidata_id_10009;opentripmap_id_15440;1
wikidata_id_18972;opentripmap_id_89148;1
wikidata_id_26873;opentripmap_id_125298;1
wikidata_id_21037;opentripmap_id_9671;1
wikidata_id_26873;opentripmap_id_125297;1
wikidata_id_16471;opentripmap_id_19114;1
wikidata_id_16471;opentripmap_id_19113;1
wikidata_id_22509;opentripmap_id_123670;1
wikidata_id_22509;opentripmap_id_123669;1
wikidata_id_10009;opentripmap_id_15456;1
wikidata_id_43109;opentripmap_id_2117;1
wikidata_id_15804;opentripmap_id_7983;1
wikidata_id_21025;opentripmap_id_9670;1
wikidata_id_41473;opentripmap_id_123598;1
wikidata_id_16471;opentripmap_id_19124;1
wikidata_id_10346;opentripmap_id_108289;1
wikidata_id_23594;opentripmap_id_55994;1
wikidata_id_16471;opentripmap_id_19125;1
wikidata_id_14400;opentripmap_id_7983;1
wikidata_id_10346;opentripmap_id_108285;1
wikidata_id_18972;opentripmap_id_89149;1
wikidata_id_25777;opentripmap_id_38007;1
wikidata_id_16471;opentripmap_id_19127;1
wikidata_id_40022;opentripmap_id_9644;1
wikidata_id_16471;opentripmap_id_19129;1
wikidata_id_10009;opentripmap_id_15422;1
wikidata_id_10009;opentripmap_id_15420;1
wikidata_id_40830;opentripmap_id_120144;1
wikidata_id_40830;opentripmap_id_120145;1
wikidata_id_23118;opentripmap_id_125794;1
wikidata_id_16471;opentripmap_id_19142;1
wikidata_id_42212;opentripmap_id_13129;1
wikidata_id_16471;opentripmap_id_19141;1
wikidata_id_10497;opentripmap_id_300;1
wikidata_id_14291;opentripmap_id_19739;1
wikidata_id_42212;opentripmap_id_13123;1
wikidata_id_16471;opentripmap_id_19135;1
wikidata_id_10878;opentripmap_id_41288;1
wikidata_id_39893;opentripmap_id_263;1
wikidata_id_14291;opentripmap_id_19736;1
wikidata_id_25777;opentripmap_id_38010;1
wikidata_id_36026;opentripmap_id_14783;1
wikidata_id_42212;opentripmap_id_13125;1
wikidata_id_14291;opentripmap_id_19738;1
wikidata_id_27034;opentripmap_id_22478;1
wikidata_id_36026;opentripmap_id_14780;1
wikidata_id_10009;opentripmap_id_15426;1
wikidata_id_10009;opentripmap_id_15425;1
wikidata_id_27034;opentripmap_id_22474;1
wikidata_id_34691;opentripmap_id_18394;1
wikidata_id_10009;opentripmap_id_15433;1
wikidata_id_34691;opentripmap_id_18392;1
wikidata_id_10497;opentripmap_id_318;1
wikidata_id_42212;opentripmap_id_13117;1
wikidata_id_14291;opentripmap_id_19745;1
wikidata_id_10497;opentripmap_id_317;1
wikidata_id_40826;opentripmap_id_120142;1
wikidata_id_27034;opentripmap_id_22485;1
wikidata_id_42439;opentripmap_id_96962;1
wikidata_id_27034;opentripmap_id_22483;1
wikidata_id_27034;opentripmap_id_22481;1
wikidata_id_38571;opentripmap_id_55545;1
wikidata_id_19626;opentripmap_id_96641;1
wikidata_id_10009;opentripmap_id_15439;1
wikidata_id_27034;opentripmap_id_22488;1
